,,,,,,,_,,,_,,_,_,_,,,_,_,,,,,_,_,,,,_,_,,_,_,_,_,job_insertdate
6985969431,Keju Belcube Cheese Spread 125 gr - Belcube Keju Bayi MPASI 24 kotak,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",2011,ibu-bayi/susu-bayi-anak/biskuit-snack-bayi,56,Ibu & Bayi,3758,https://vod.tokopedia.com/view/adaptive.m3u8?id=d2c46cacd6484f72a73fe3b288e9369a,0,/category/ibu-bayi/susu-bayi-anak/aloraessential/keju-belcube-cheese-spread-125-gr-belcube-keju-bayi-mpasi-24-kotak-belcube-satuan,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/23/e0473d9e-b2f9-4444-ae0b-c5d8236e3f90.jpg,"[{'position': 'integrity', 'title': '10rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Toserba', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/11/28/a8778146-2c44-48e6-8b1f-b5bb222fb84e.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp44.999,,5,5.0,https://www.tokopedia.com/aloraessential/keju-belcube-cheese-spread-125-gr-belcube-keju-bayi-mpasi-24-kotak-belcube-satuan?extParam=ivf%3Dtrue,False,0,7803748,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,7596230,Alora Essential,https://www.tokopedia.com/aloraessential,Jakarta Utara,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
8538373041,Grouu - Abon Mpasi & Anak - BB Booster,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",2011,ibu-bayi/susu-bayi-anak/biskuit-snack-bayi,56,Ibu & Bayi,86,https://vod.tokopedia.com/view/adaptive.m3u8?id=48f33da030f771eea40e86c6360c0102,30,/category/ibu-bayi/susu-bayi-anak/grouu/grouu-abon-mpasi-anak-bb-booster-abon-ayam,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/15/99981f41-6335-44c6-93b3-381062f4e2d2.jpg,"[{'position': 'price', 'title': 'Cashback 2,9rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Beli Lokal', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/12/8/1a976501-81ee-4705-bea8-28ca5c54e8d6.png', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp71.000,Rp49.500,,5,4.9,https://www.tokopedia.com/grouu/grouu-abon-mpasi-anak-bb-booster-abon-ayam?extParam=ivf%3Dtrue,False,0,9762352,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,9653641,Grouu,https://www.tokopedia.com/grouu,Jakarta Barat,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
178206601,Enfagrow A+4 Vanila 800 gram,[],4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,428,,0,/category/ibu-bayi/susu-bayi-anak/kapalperang/enfagrow-a-4-vanila-800-gram,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/12/2/8da65d4e-08bf-43f1-8ef4-d666a1d78310.jpg,"[{'position': 'price', 'title': 'Cashback 6,3rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'fulfillment', 'title': 'Dilayani Tokopedia', 'type': 'textDarkGrey', 'url': 'https://images.tokopedia.net/img/restriction-engine/bebas-ongkir/DilayaniTokopedia_Icon.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp315.000,,5,5.0,https://www.tokopedia.com/kapalperang/enfagrow-a-4-vanila-800-gram?extParam=ivf%3Dfalse%26whid%3D14937698,False,0,14937698,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,1475764,Kapal Perang,https://www.tokopedia.com/kapalperang,Medan,False,True,AceSearchUnifyShop,2023-12-17 21:25:35
326747062,SGM Eksplor 1+ dengan IronC Susu Pertumbuhan Rasa Vanilla 900GR,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,11224,,0,/category/ibu-bayi/susu-bayi-anak/sgmofficialstore/sgm-eksplor-1-dengan-ironc-susu-pertumbuhan-rasa-vanilla-900gr,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/2/4/d822d871-b60e-41de-a903-15613403e0b0.png,"[{'position': 'integrity', 'title': '10rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Serbu OS', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2022/12/1/4d3f8e43-a1f7-4b4c-94db-a7b8aa28178d.png', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'category', 'title': 'Halal', 'type': 'textGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp90.450,,5,5.0,https://www.tokopedia.com/sgmofficialstore/sgm-eksplor-1-dengan-ironc-susu-pertumbuhan-rasa-vanilla-900gr?extParam=ivf%3Dfalse,False,0,2901081,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,3824444,SGM Official Store,https://www.tokopedia.com/sgmofficialstore,Jakarta Timur,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
11629236238,Pureeland Bumbu Masak Pouch MPASI / Baby Meal Sauce / MPASI Bayi,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",395,ibu-bayi/susu-bayi-anak/sereal-bubur-bayi,56,Ibu & Bayi,21,,0,/category/ibu-bayi/susu-bayi-anak/pureeland/pureeland-bumbu-masak-pouch-mpasi-baby-meal-sauce-mpasi-bayi-kuning-pouch-c33b9,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/20/a6626717-0a3d-4eb7-890e-9ac15b731d0d.jpg,"[{'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp27.000,,5,4.8,https://www.tokopedia.com/pureeland/pureeland-bumbu-masak-pouch-mpasi-baby-meal-sauce-mpasi-bayi-kuning-pouch-c33b9?extParam=ivf%3Dfalse,False,0,1527360,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,1906751,Pureeland,https://www.tokopedia.com/pureeland,Jakarta Barat,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
477765216,PediaSure Madu 850 g (1-10th) - Nutrisi Pertumbuhan,[],4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,1470,,7,/category/ibu-bayi/susu-bayi-anak/abbott/pediasure-madu-850-g-1-10th-nutrisi-pertumbuhan,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/4/11/734c512a-ae3d-4c54-877f-e3fd7148a28a.jpg,"[{'position': 'price', 'title': 'Cashback 22,9rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '3rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'fulfillment', 'title': 'Dilayani Tokopedia', 'type': 'textDarkGrey', 'url': 'https://images.tokopedia.net/img/restriction-engine/bebas-ongkir/DilayaniTokopedia_Icon.png', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Inspirasi Belanja', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/10/24/226dc83d-448e-46a8-8c89-25056b6c30ca.png', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'category', 'title': 'Halal', 'type': 'textGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp350.900,Rp328.000,,5,5.0,https://www.tokopedia.com/abbott/pediasure-madu-850-g-1-10th-nutrisi-pertumbuhan?extParam=ivf%3Dfalse%26whid%3D13056835,False,0,13056835,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,763506,Abbott Official Store,https://www.tokopedia.com/abbott,Bekasi,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
789310132,Yummy Bites Rice Crackers Original 25gr,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",2011,ibu-bayi/susu-bayi-anak/biskuit-snack-bayi,56,Ibu & Bayi,539,,25,/category/ibu-bayi/susu-bayi-anak/yummybites/yummy-bites-rice-crackers-original-25gr,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/4/42a39521-ef40-4df5-b93f-510e58c8c6b7.png,"[{'position': 'best_seller', 'title': 'Terlaris', 'type': '#e1aa1d', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'costperunit', 'title': 'Rp66.000/100 g', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp22.000,Rp16.500,,5,4.9,https://www.tokopedia.com/yummybites/yummy-bites-rice-crackers-original-25gr?extParam=ivf%3Dfalse%26whid%3D6890924,False,0,6890924,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,6682168,Yummy Bites Official,https://www.tokopedia.com/yummybites,Kab. Tangerang,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
8872150309,BEBELOVE 2 BOX 400 GR,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4650,ibu-bayi/susu-bayi-anak/susu-bayi-di-bawah-1-tahun,56,Ibu & Bayi,11,,0,/category/ibu-bayi/susu-bayi-anak/lottemartbintaro/bebelove-2-box-400-gr,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/3/30/dcad27ea-dd52-4a3e-b666-6334b17b0691.jpg,"[{'position': 'price', 'title': 'Cashback 5,2rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '80+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp75.000,,5,5.0,https://www.tokopedia.com/lottemartbintaro/bebelove-2-box-400-gr?extParam=ivf%3Dfalse,False,0,14983862,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,15128547,LOTTE Mart Bintaro,https://www.tokopedia.com/lottemartbintaro,Tangerang Selatan,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
11653368270,YUMMY BITES ORGANIC NOODLE / MIE BAYI ORGANIK / MPASI / MIE BAYI MPASI,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",395,ibu-bayi/susu-bayi-anak/sereal-bubur-bayi,56,Ibu & Bayi,549,,32,/category/ibu-bayi/susu-bayi-anak/mybaby-tools/yummy-bites-organic-noodle-mie-bayi-organik-mpasi-mie-bayi-mpasi-kale-beet-80gr-61080,https://images.tokopedia.net/img/cache/200-square/product-1/2020/9/7/69099466/69099466_dbe34832-20ec-4d1d-8950-ab852ea13ede_1919_1919,"[{'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'category', 'title': 'Halal', 'type': 'textGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp25.000,Rp17.000,,5,5.0,https://www.tokopedia.com/mybaby-tools/yummy-bites-organic-noodle-mie-bayi-organik-mpasi-mie-bayi-mpasi-kale-beet-80gr-61080?extParam=ivf%3Dfalse,False,0,6511561,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,6253929,MyBabyTools,https://www.tokopedia.com/mybaby-tools,Jakarta Selatan,False,True,AceSearchUnifyShop,2023-12-17 21:25:35
6699659899,Chilgo Bubuk Powder 3+ Vanila Madu 1kg | Chil Go 3 + 1000gr,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,567,,2,/category/ibu-bayi/susu-bayi-anak/tokosusumomnkids/chilgo-bubuk-powder-3-vanila-madu-1kg-chil-go-3-1000gr-vanila-1kg-fcb6,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/10/5/12f61472-e5bc-4c0d-bae1-f35e805e3074.jpg,"[{'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp99.180,Rp97.196,,5,5.0,https://www.tokopedia.com/tokosusumomnkids/chilgo-bubuk-powder-3-vanila-madu-1kg-chil-go-3-1000gr-vanila-1kg-fcb6?extParam=ivf%3Dfalse,False,0,111599,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,2602194,Toko Susu Mom n Kids,https://www.tokopedia.com/tokosusumomnkids,Jakarta Utara,False,True,AceSearchUnifyShop,2023-12-17 21:25:35
5952930518,Chil Go Powder 1+ Madu 1000 gr,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,728,,0,/category/ibu-bayi/susu-bayi-anak/istanasusu/chil-go-powder-1-madu-1000-gr,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/10/19/023ba6a3-273b-4304-9509-67403a957bdb.jpg,"[{'position': 'price', 'title': 'Cashback 1rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Toserba', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/11/28/a8778146-2c44-48e6-8b1f-b5bb222fb84e.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp102.017,,5,5.0,https://www.tokopedia.com/istanasusu/chil-go-powder-1-madu-1000-gr?extParam=ivf%3Dfalse,False,0,4075308,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,2124815,Istana Susu,https://www.tokopedia.com/istanasusu,Kab. Bekasi,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
8789509431,PROMINA Sup Mie - Promina Sup Mi - Makanan MPASI Bayi,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",395,ibu-bayi/susu-bayi-anak/sereal-bubur-bayi,56,Ibu & Bayi,14,,51,/category/ibu-bayi/susu-bayi-anak/aloraessential/promina-sup-mie-promina-sup-mi-makanan-mpasi-bayi-ayam-sayur-8c14a,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/7/c0928e3c-98f5-40c5-91f3-655172c60317.png,"[{'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'DBZ Oct 23', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/10/9/a9596498-fb0e-4100-a662-88411c044889.png', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp20.000,Rp9.900,,5,5.0,https://www.tokopedia.com/aloraessential/promina-sup-mie-promina-sup-mi-makanan-mpasi-bayi-ayam-sayur-8c14a?extParam=ivf%3Dfalse,False,0,7803748,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,7596230,Alora Essential,https://www.tokopedia.com/aloraessential,Jakarta Utara,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
3323212829,Bumbu Bunda Elia Fat Beef Oil Non MSG Non Pengawet,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",395,ibu-bayi/susu-bayi-anak/sereal-bubur-bayi,56,Ibu & Bayi,709,,0,/category/ibu-bayi/susu-bayi-anak/bumbubundabyelia/bumbu-bunda-elia-fat-beef-oil-non-msg-non-pengawet,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/20/fec4773d-1881-41cf-baf3-6ff1e1529b92.jpg,"[{'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Beli Lokal', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/12/8/1a976501-81ee-4705-bea8-28ca5c54e8d6.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp29.900,,5,5.0,https://www.tokopedia.com/bumbubundabyelia/bumbu-bunda-elia-fat-beef-oil-non-msg-non-pengawet?extParam=ivf%3Dfalse,False,0,10956206,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,10944864,BumbuBundaByElia,https://www.tokopedia.com/bumbubundabyelia,Kab. Bekasi,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
796990198,Nutrinidrink Powder 400GR - Susu bayi Nutricia Nutrinidrink Powder,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,449,,0,/category/ibu-bayi/susu-bayi-anak/miloshoes/nutricia-nutrinidrink-powder-400gr-susu-bayi-nutrinidrink-powder,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/8/18/c54db637-f41b-4af5-a398-f1840fc9eeb8.jpg,"[{'position': 'price', 'title': 'Cashback 6,1rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp206.000,,5,5.0,https://www.tokopedia.com/miloshoes/nutricia-nutrinidrink-powder-400gr-susu-bayi-nutrinidrink-powder?extParam=ivf%3Dfalse,False,0,391101,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,678797,Milo Shoes,https://www.tokopedia.com/miloshoes,Jakarta Pusat,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
11354104227,Chil Go Powder 3+ Vanila Madu 1000 Gram / Susu Chilgo 3 1000g,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,62,,8,/category/ibu-bayi/susu-bayi-anak/otoystore/chil-go-powder-3-vanila-madu-1000-gram-susu-chilgo-3-1000g-madu-920d0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/25/b5dd5ede-fe37-4a7a-8a9c-c2d43960cb75.jpg,"[{'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp105.000,Rp96.700,,5,4.9,https://www.tokopedia.com/otoystore/chil-go-powder-3-vanila-madu-1000-gram-susu-chilgo-3-1000g-madu-920d0?extParam=ivf%3Dfalse,False,0,356010,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,513146,Otoy Store,https://www.tokopedia.com/otoystore,Jakarta Utara,False,True,AceSearchUnifyShop,2023-12-17 21:25:35
6699687031,CHILGO Bubuk Powder 1+ Vanila Madu 1kg | CHIL Go 1 + 1000gr,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,341,,2,/category/ibu-bayi/susu-bayi-anak/tokosusumomnkids/chilgo-bubuk-powder-1-vanila-madu-1kg-chil-go-1-1000gr-vanila-1kg,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/10/5/2d7650d7-551c-4f79-a8e4-4decde399ccd.jpg,"[{'position': 'price', 'title': 'Cashback 1rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp103.980,Rp101.900,,5,5.0,https://www.tokopedia.com/tokosusumomnkids/chilgo-bubuk-powder-1-vanila-madu-1kg-chil-go-1-1000gr-vanila-1kg?extParam=ivf%3Dfalse,False,0,111599,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,2602194,Toko Susu Mom n Kids,https://www.tokopedia.com/tokosusumomnkids,Jakarta Utara,False,True,AceSearchUnifyShop,2023-12-17 21:25:35
994844136,Enfagrow A+ Gentle Care Susu Formula [800 g],[],4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,846,,0,/category/ibu-bayi/susu-bayi-anak/kapalperang/enfagrow-a-gentle-care-susu-formula-800-g,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/2/28/73db74e4-377b-49c3-820e-3bc9a218b6ba.jpg,"[{'position': 'price', 'title': 'Cashback 8,5rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '4rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'fulfillment', 'title': 'Dilayani Tokopedia', 'type': 'textDarkGrey', 'url': 'https://images.tokopedia.net/img/restriction-engine/bebas-ongkir/DilayaniTokopedia_Icon.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp429.000,,5,5.0,https://www.tokopedia.com/kapalperang/enfagrow-a-gentle-care-susu-formula-800-g?extParam=ivf%3Dfalse%26whid%3D12669178,False,0,12669178,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,1475764,Kapal Perang,https://www.tokopedia.com/kapalperang,Jakarta Utara,False,True,AceSearchUnifyShop,2023-12-17 21:25:35
8061456822,Plumandblum Mpasi Bubur Bayi BB Booster,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",395,ibu-bayi/susu-bayi-anak/sereal-bubur-bayi,56,Ibu & Bayi,1285,,0,/category/ibu-bayi/susu-bayi-anak/plumandblum/plumandblum-mpasi-bubur-bayi-bb-booster-6-keju-mac-cheese-7e0ba,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/9/17/afb055c7-75fb-4a18-a669-2122aad3284b.jpg,"[{'position': 'price', 'title': 'Grosir', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '10rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp22.000,,5,4.9,https://www.tokopedia.com/plumandblum/plumandblum-mpasi-bubur-bayi-bb-booster-6-keju-mac-cheese-7e0ba?extParam=ivf%3Dfalse,False,0,7277914,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,7070563,Plum & Blum Official,https://www.tokopedia.com/plumandblum,Bekasi,True,True,AceSearchUnifyShop,2023-12-17 21:25:35
384665579,Enfagrow A+4 Susu Formula Vanila 2400g,[],4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,179,,0,/category/ibu-bayi/susu-bayi-anak/kapalperang/enfagrow-a-4-susu-formula-vanila-2400g,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/12/2/7502bcf0-d885-4aa2-853f-cfaf5a4731aa.jpg,"[{'position': 'price', 'title': 'Cashback 17,6rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '500+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'fulfillment', 'title': 'Dilayani Tokopedia', 'type': 'textDarkGrey', 'url': 'https://images.tokopedia.net/img/restriction-engine/bebas-ongkir/DilayaniTokopedia_Icon.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp880.000,,5,5.0,https://www.tokopedia.com/kapalperang/enfagrow-a-4-susu-formula-vanila-2400g?extParam=ivf%3Dfalse%26whid%3D13355454,False,0,13355454,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,1475764,Kapal Perang,https://www.tokopedia.com/kapalperang,Surabaya,False,True,AceSearchUnifyShop,2023-12-17 21:25:35
